2020-03-13 12:51:21,106  INFO - Teste
2020-03-13 12:51:31,346  INFO - Teste
2020-03-13 13:58:20,801  INFO - Teste
2020-03-13 16:56:34,254  INFO - Teste
2020-03-13 16:57:57,583  INFO - Teste
2020-03-13 16:58:41,663  INFO - Teste
2020-03-13 17:01:20,317  INFO - Teste
2020-03-13 17:38:13,307  INFO - Teste
2020-03-13 17:46:54,968  INFO - Teste
2020-03-13 17:47:15,978  INFO - Teste
2020-03-13 17:49:29,681  INFO - Teste
2020-03-13 18:22:05,249  INFO - Teste
2020-03-13 18:22:29,066  INFO - Teste
